"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"586","@tannerrobinson @Nike @USWNT I didn't notice that they were released.  There's certainly demand from me...but I did… https://t.co/IZRnejPdJs",FALSE,0,"tannerrobinson",2019-05-09 13:08:20,TRUE,"1126443463627685888","1126473982587408385","20751499","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoubleDeuce",0,FALSE,FALSE,NA,NA
"587","RT @darrenrovell: To coincide with the launch of the new @ussoccer women’s jerseys, @Nike has has a @Snapchat lens that allows fans to virt…",FALSE,0,NA,2019-05-09 13:08:11,FALSE,NA,"1126473941214584833",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","bgodwin",15,TRUE,FALSE,NA,NA
"588","@biggzi @Nike But is it in the blockchain <U+0001F609><U+0001F937><U+200D><U+2642><U+FE0F>",FALSE,0,"biggzi",2019-05-09 13:08:08,FALSE,"1126456034057510912","1126473930804531200","18734300","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UKTraderCrypto",0,FALSE,FALSE,NA,NA
"589","@DougGhim @PGATOUR @attbyronnelson @Nike @Titleist @TVTIChicago @GSEworldwide Let’s go low",FALSE,0,"DougGhim",2019-05-09 13:08:07,FALSE,"1126466526608089089","1126473927214161920","93453225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gbarker19",0,FALSE,FALSE,NA,NA
"590","Maybe as a part of this @Nike can offer wide fit shoes other than the Air Dads https://t.co/EzHpkQPWO1",FALSE,2,NA,2019-05-09 13:07:48,FALSE,NA,"1126473848059236354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EricRueb",0,FALSE,FALSE,NA,NA
"591","RT @Nike: Never slow down for the world, one day it will catch-up with you. #justdoit https://t.co/xx2UzmQ0Bw",FALSE,0,NA,2019-05-09 13:07:21,FALSE,NA,"1126473733315497988",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camlamp21",7027,TRUE,FALSE,NA,NA
"592","@darrenrovell @ussoccer @Nike @Snapchat Because we are all just dying for all white jersey...  yay for something you can only wear at home",FALSE,0,"darrenrovell",2019-05-09 13:06:24,FALSE,"1126463057658400770","1126473493439102977","24277551","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlwaysDbacks",0,FALSE,FALSE,NA,NA
"593","@aideye @danza109 @Laurence_ADFInt @BBCSport @Nike Far from a hypocrite mate, you want equality I’m all for it.
Let… https://t.co/X7JR6ytCBi",FALSE,0,"aideye",2019-05-09 13:06:14,TRUE,"1126471773732499456","1126473454075633665","259050286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KR_1973",0,FALSE,FALSE,NA,NA
"594","@Nike As @Nike continues its push to get more people signed up to its membership/app, one executive told me that th… https://t.co/1otkalj1bW",FALSE,1,"novy_williams",2019-05-09 13:06:09,TRUE,"1126471843362365440","1126473432126955520","240700994","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","novy_williams",1,FALSE,FALSE,NA,NA
"595","RT @novy_williams: -- 27% of shoes bought online are returned for size reason.
-- 60 percent of people are wearing the wrong size shoe
-- @…",FALSE,0,NA,2019-05-09 13:06:03,FALSE,NA,"1126473406617010179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TweshMishra",23,TRUE,FALSE,NA,NA
"596","RT @novy_williams: -- 27% of shoes bought online are returned for size reason.
-- 60 percent of people are wearing the wrong size shoe
-- @…",FALSE,0,NA,2019-05-09 13:05:57,FALSE,NA,"1126473381954502656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","guruduttb",23,TRUE,FALSE,NA,NA
"597","@Lesgomets @knickanator @mjvenesco @Strnglss @corneliusrneal @nightnurse38 @MikeyHo805 @GlamourKnicks @TechLewis… https://t.co/M2huJSkBfJ",FALSE,1,"Lesgomets",2019-05-09 13:05:52,TRUE,"1126469804087554049","1126473359951314944","1010423724","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Soul_Burn_Slow",0,FALSE,FALSE,NA,NA
"598","@MAGA_Felicia You're trying to hard @Converse @Nike. But keep on pushing away your customers.",FALSE,0,"MAGA_Felicia",2019-05-09 13:05:40,FALSE,"1126471164736540673","1126473307602157568","1053302396","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KWWein",0,FALSE,FALSE,NA,NA
"599","Yeah... sorry man @realDonaldTrump federal dollars will have to be spent on imaging of my left foot thanks to @Nike… https://t.co/t1pl9NmihB",FALSE,0,"somanymatts1",2019-05-09 13:05:38,TRUE,"1126470740432179207","1126473300450762752","1120547308578328576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somanymatts1",0,FALSE,FALSE,NA,NA
"600","@KR_1973 @danza109 @Laurence_ADFInt @BBCSport @Nike You say respect everyone but then defend a homophobe.",FALSE,0,"KR_1973",2019-05-09 13:05:36,FALSE,"1126472881574109185","1126473292494196737","965151770543468544","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aideye",0,FALSE,FALSE,NA,NA
"601","@danza109 @Laurence_ADFInt @BBCSport @Nike But other sponsors are ok with players not wearing logos because of thei… https://t.co/wj8cpzyAlF",FALSE,0,"danza109",2019-05-09 13:05:34,TRUE,"1126469559265792004","1126473282885054466","718755324","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KR_1973",0,FALSE,FALSE,NA,NA
"602","@darrenrovell @ussoccer @Nike @Snapchat boy, that's looks great. So realistic.",FALSE,1,"darrenrovell",2019-05-09 13:05:23,FALSE,"1126463057658400770","1126473239583178752","24277551","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Topps72",0,FALSE,FALSE,NA,NA
"603","Sick of Getting Returned #Sneakers, @Nike Tries a New Sizing App
<U+0001F441> https://t.co/2OD2YSVqym",FALSE,0,NA,2019-05-09 13:03:58,FALSE,NA,"1126472882190786560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Olivier_Novel",0,FALSE,FALSE,NA,NA
"604","Scanning your feet..... Wow @Nike https://t.co/ZkNstMyByR",FALSE,2,NA,2019-05-09 13:02:42,FALSE,NA,"1126472564409237512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LJMUSportB",0,FALSE,FALSE,NA,NA
"605","RT @JoshuaKissi: Latest :  @TONL x @nike have partnered to tell the stories of women of color in sports. It was amazing to witness how driv…",FALSE,0,NA,2019-05-09 13:01:44,FALSE,NA,"1126472317855358984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeyDJCam",119,TRUE,FALSE,NA,NA
"606","@darrenrovell @ussoccer @Nike @Snapchat And it looks so natural",FALSE,0,"darrenrovell",2019-05-09 13:01:13,FALSE,"1126463057658400770","1126472190726066177","24277551","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichHansen33",0,FALSE,FALSE,NA,NA
"607","RT @novy_williams: -- 27% of shoes bought online are returned for size reason.
-- 60 percent of people are wearing the wrong size shoe
-- @…",FALSE,0,NA,2019-05-09 13:00:32,FALSE,NA,"1126472016264138753",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","business",23,TRUE,FALSE,NA,NA
"608","-- 27% of shoes bought online are returned for size reason.
-- 60 percent of people are wearing the wrong size shoe… https://t.co/CzIgnaUetN",FALSE,82,NA,2019-05-09 12:59:50,TRUE,NA,"1126471843362365440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","novy_williams",23,FALSE,FALSE,NA,NA
"609","@KR_1973 @danza109 @Laurence_ADFInt @BBCSport @Nike But...You're a hypocrite https://t.co/5f84GtxtVi",FALSE,0,"KR_1973",2019-05-09 12:59:34,FALSE,"1126467243498295297","1126471773732499456","965151770543468544","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aideye",0,FALSE,FALSE,NA,NA
"610","RT @JoshuaKissi: Latest :  @TONL x @nike have partnered to tell the stories of women of color in sports. It was amazing to witness how driv…",FALSE,0,NA,2019-05-09 12:59:34,FALSE,NA,"1126471773384511488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lafalaise_dion",119,TRUE,FALSE,NA,NA
"611","RT @Hawkstone_Park: Fantastic start for @AshleyChesters lying 6th in the #BetfredBritishMasters @Hillside_GC @EuropeanTour @Nike @Wasserman…",FALSE,0,NA,2019-05-09 12:59:29,FALSE,NA,"1126471754816339970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hayley_Alice94",3,TRUE,FALSE,NA,NA
"612",".@Nike launching ""Nike Fit""; #technology will allow shoppers to scan their feet for best shoe size for different ty… https://t.co/LnzIPJkdnd",FALSE,0,NA,2019-05-09 12:58:22,TRUE,NA,"1126471471000432640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Acliffe",1,FALSE,FALSE,NA,NA
"613","@darrenrovell @ussoccer @Nike @Snapchat You have to purchase it? What a fucken joke! <U+0001F602><U+0001F602> hard pass.",FALSE,0,"darrenrovell",2019-05-09 12:57:59,FALSE,"1126463057658400770","1126471374384451584","24277551","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeafJunkieC13",0,FALSE,FALSE,NA,NA
"614","Every young golfer in your life should be attending one of our @Nike Jr Golf Camps at these @jawsgolf courses this… https://t.co/v3UDhjHPa9",FALSE,2,NA,2019-05-09 12:57:27,TRUE,NA,"1126471242159132672",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","JawsCEOQB",0,FALSE,FALSE,NA,NA
"615","Fantastic start for @AshleyChesters lying 6th in the #BetfredBritishMasters @Hillside_GC @EuropeanTour @Nike… https://t.co/0V0JSpNmDc",FALSE,11,NA,2019-05-09 12:55:58,TRUE,NA,"1126470867574296576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hawkstone_Park",3,FALSE,FALSE,NA,NA
"616","Guess I’ll keep retweeting this until @Nike gives me a response. https://t.co/jGfkNDmS68",FALSE,1,NA,2019-05-09 12:55:41,FALSE,NA,"1126470795247652864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BgDadd34",0,FALSE,FALSE,NA,NA
"617","Welcome to the hood, @Nike. 

#ThankfulThursday #thursdayvibes https://t.co/PROQr0x2tQ",FALSE,0,NA,2019-05-09 12:55:33,FALSE,NA,"1126470762489999360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeksMobileAus",0,FALSE,FALSE,NA,NA
"618","I can literally feel my left foot swelling into my shoe... @Nike luckily @adidas makes super comfy fly knit shoes..… https://t.co/WADJ29bjg6",FALSE,0,"somanymatts1",2019-05-09 12:55:27,TRUE,"1126470284226076672","1126470740432179207","1120547308578328576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somanymatts1",0,FALSE,FALSE,NA,NA
"619","RT @darrenrovell: To coincide with the launch of the new @ussoccer women’s jerseys, @Nike has has a @Snapchat lens that allows fans to virt…",FALSE,0,NA,2019-05-09 12:55:01,FALSE,NA,"1126470628763152386",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ethan_kraft",15,TRUE,FALSE,NA,NA
"620","@heidiburgett I think it’s more like @Nike doesn’t make shoes for every size and shape foot.",FALSE,1,"heidiburgett",2019-05-09 12:54:47,FALSE,"1126467763424206850","1126470568981794816","21019702","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FredDukez",0,FALSE,FALSE,NA,NA
"621","RT @InfidelSAMC: Well if you ask me nothing says ""dying brand"" than jumping the social justice shark and pushing adolescent transexuality.…",FALSE,0,NA,2019-05-09 12:53:56,FALSE,NA,"1126470355739185154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoboMarilyn",1,TRUE,FALSE,NA,NA
"622","Now I need to figure out the best way to ice my feet... @Nike @tim_cook 20 minutes for a first run is just insane a… https://t.co/C2BftlAA5B",FALSE,0,"somanymatts1",2019-05-09 12:53:39,TRUE,"1126469402654732290","1126470284226076672","1120547308578328576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somanymatts1",0,FALSE,FALSE,NA,NA
"623","#shoeoftheday @Nike x #Sacai LDWaffle via #DOVERSTREETMARKETSINGAPORE https://t.co/ZIxkwZKYpL Please RT!… https://t.co/dzuS320hwv",FALSE,1,NA,2019-05-09 12:52:59,TRUE,NA,"1126470117418651648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bagaholicboy",1,FALSE,FALSE,NA,NA
"624","@darrenrovell @ussoccer @Nike @Snapchat I wish I could pull like you Darren",FALSE,2,"darrenrovell",2019-05-09 12:52:36,FALSE,"1126463057658400770","1126470021352501248","24277551","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CurtisWebbster",0,FALSE,FALSE,NA,NA
"625","@knickanator @mjvenesco @Soul_Burn_Slow @Strnglss @corneliusrneal @nightnurse38 @MikeyHo805 @GlamourKnicks… https://t.co/WY6QfQzY1j",FALSE,1,"knickanator",2019-05-09 12:51:44,TRUE,"1126466736709152769","1126469804087554049","2324134221","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lesgomets",0,FALSE,FALSE,NA,NA
"626","RT @Nike: Never slow down for the world, one day it will catch-up with you. #justdoit @caster800m https://t.co/qKoVEsCMJP",FALSE,0,NA,2019-05-09 12:51:04,FALSE,NA,"1126469633878515713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CodesHacks",10792,TRUE,FALSE,NA,NA
"627","@The_real_Jobby Great tech if it truly scales up or down based on the variances in model fit! But what happens if o… https://t.co/VoGjAAHaY0",FALSE,0,"The_real_Jobby",2019-05-09 12:50:49,TRUE,"1126464907292102658","1126469573400829952","26594563","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johntstevenson",0,FALSE,FALSE,NA,NA
"628","@KR_1973 @Laurence_ADFInt @BBCSport @Nike I think it does yes. Folau can post what he likes but surely he has to re… https://t.co/d9X1C5oJLl",FALSE,0,"KR_1973",2019-05-09 12:50:46,TRUE,"1126468700222021632","1126469559265792004","965151770543468544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danza109",0,FALSE,FALSE,NA,NA
"629","June is when I want to begin speed training.. @Nike I may drop all #nike shoes given I am not getting injured in Ad… https://t.co/ZaTtMWoxGk",FALSE,0,"somanymatts1",2019-05-09 12:50:09,TRUE,"1126468865376997376","1126469402654732290","1120547308578328576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somanymatts1",0,FALSE,FALSE,NA,NA
"630","Thank you @essencemag and jazminnbrooks! This is absolutely a history making moment and one that should be celebrat… https://t.co/4Kh77fzgBL",FALSE,2,NA,2019-05-09 12:49:42,TRUE,NA,"1126469289358368770",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HFRmovement",0,FALSE,FALSE,NA,NA
"631","It’s mind baffling @ussoccer @Nike @nikestore @nikefootball planned for the World Cup so poorly in the lack of men’… https://t.co/7Wbv6rN9mg",FALSE,1,NA,2019-05-09 12:49:23,TRUE,NA,"1126469210924888070",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","froststherapy",0,FALSE,FALSE,NA,NA
"632","RT @Baileyology: 'Digital is at it's best when it's emotional' Michael Martin, global head of digital products @Nike
on tech + human connec…",FALSE,0,NA,2019-05-09 12:49:05,FALSE,NA,"1126469135955890176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_futurefactor",3,TRUE,FALSE,NA,NA
"633","Now whenever I see someone wearing @nike Air Max 270 I configure them in my head https://t.co/3xhuaOKjNW https://t.co/MQTJUz3vkH",FALSE,3,NA,2019-05-09 12:48:04,FALSE,NA,"1126468880317263872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","albn",0,FALSE,FALSE,NA,NA
"634","Not for running #nike #airmax #nikerunclub my first run with these shoes broke my feet... @Nike this is fucked, if… https://t.co/l7vI1jE6RD",FALSE,0,"somanymatts1",2019-05-09 12:48:00,TRUE,"1126467537695232000","1126468865376997376","1120547308578328576","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somanymatts1",0,FALSE,FALSE,NA,NA
"635","@danza109 @Laurence_ADFInt @BBCSport @Nike Does it matter?",FALSE,0,"danza109",2019-05-09 12:47:21,FALSE,"1126468444130463744","1126468700222021632","718755324","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KR_1973",0,FALSE,FALSE,NA,NA
"636","Hi @Nike @teamnike was wondering if you could DM me and help me figure out what's coming my way from beaverton.",FALSE,0,NA,2019-05-09 12:47:03,FALSE,NA,"1126468626435969025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ibarraOFC",0,FALSE,FALSE,NA,NA
"637","@KR_1973 @Laurence_ADFInt @BBCSport @Nike Are there any instances of a Muslim sportsperson openly saying that homos… https://t.co/RbfeDd0vgQ",FALSE,0,"KR_1973",2019-05-09 12:46:20,TRUE,"1126467163093553157","1126468444130463744","965151770543468544","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danza109",0,FALSE,FALSE,NA,NA
"638","It's a post floating saying @nike not making air Force ones anymore...
Is this true<U+0001F914>",FALSE,0,NA,2019-05-09 12:46:03,FALSE,NA,"1126468372634460161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sunny_d10r",0,FALSE,FALSE,NA,NA
"639","The @Nike @USWNT hoke and away kits for the 2019 World Cup are NOW AVAILABLE in men’s, women’s, and youth sizes<U+0001F6A8><U+0001F6A8><U+0001F6A8>… https://t.co/jdlmRrr7hQ",FALSE,2,NA,2019-05-09 12:45:44,TRUE,NA,"1126468293341138944",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SoccerFactoryTX",0,FALSE,FALSE,NA,NA
"640","RT @hypebae: .@nike launches the Air Max 95 with a ""Psychic Pink"" detail. https://t.co/GYcCuwjqso",FALSE,0,NA,2019-05-09 12:43:41,FALSE,NA,"1126467776338583553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putrifariA",5,TRUE,FALSE,NA,NA
"641",".@Disney and @Nike use technology to get ahead of their customers’ wants and needs. Here’s how you can do the same.… https://t.co/aHI2wbXVEa",FALSE,0,NA,2019-05-09 12:43:26,TRUE,NA,"1126467713294114817",NA,"<a href=""https://www.cloze.com"" rel=""nofollow"">Cloze Relationship Management</a>","NitaPlans",0,FALSE,FALSE,NA,NA
"642","Fuck fly nit airmax @Nike who knows what I injured yesterday @tim_cook @CNBC I am not brings children into this wor… https://t.co/U7LwxZPa2z",FALSE,0,NA,2019-05-09 12:42:44,TRUE,NA,"1126467537695232000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","somanymatts1",0,FALSE,FALSE,NA,NA
